Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
817-55-9030,Alex,Naypyitaw,Normal,Female,Health and beauty,51.56,8.0,20.624,466.6032,03/22/2019,07:33,Cash,412.48,4.761904762,20.624,7.7
565-71-4190,Giza,Naypyitaw,Normal,Female,Fashion accessories,52.5,6.0,15.75,330.75,03/05/2019,17:11,Ewallet,315.0,4.761904762,15.75,6.8
748-62-6435,Alex,Mandalay,Member,Female,Food and beverages,63.48,4.0,12.696,266.616,01/14/2019,03:58,Credit card,253.92,4.761904762,12.696,6.1
558-69-7747,Cairo,Mandalay,Normal,Female,Home and lifestyle,82.94,3.0,12.441,261.261,03/29/2019,06:34,Credit card,248.82,4.761904762,12.441,7.0
985-49-9045,Giza,Naypyitaw,Member,Female,Health and beauty,41.99,8.0,16.796,352.716,03/14/2019,18:34,Ewallet,335.92,4.761904762,16.796,7.8
201-49-6644,Cairo,Yangon,Member,Female,Sports and travel,,7.0,6.6955,140.6055,02/12/2019,02:28,Cash,133.91,4.761904762,6.6955,9.9
130-12-7838,Cairo,Mandalay,Member,Female,Food and beverages,40.84,1.0,,42.882,03/05/2019,05:53,Cash,40.84,4.761904762,2.042,7.1
924-26-2507,Giza,Mandalay,Normal,Female,Food and beverages,52.05,7.0,18.2175,409.7397,03/20/2019,12:25,Ewallet,364.35,4.761904762,18.2175,8.1
391-88-3573,Giza,Yangon,Normal,Female,Health and beauty,24.22,5.0,6.055,127.155,03/06/2019,07:20,Cash,121.1,4.761904762,6.055,6.8
956-50-8628,Cairo,Naypyitaw,Member,Female,Sports and travel,70.41,3.0,10.5615,221.7915,02/02/2019,06:02,Ewallet,211.23,4.761904762,10.5615,6.0
862-65-7325,Cairo,Yangon,Normal,Male,Sports and travel,34.64,3.0,5.196,114.3567,03/29/2019,13:45,Cash,103.92,4.761904762,5.196,6.8
575-81-7859,Alex,Naypyitaw,Member,Female,Food and beverages,98.05,2.0,9.805,205.905,02/27/2019,11:04,Cash,196.1,4.761904762,9.805,5.7
210-14-2554,Alex,Naypyitaw,Member,Male,Electronic accessories,52.54,2.0,5.254,110.334,02/23/2019,14:29,Credit card,105.08,4.761904762,5.254,6.5
164-19-4753,Alex,Naypyitaw,Member,Male,Home and lifestyle,23.68,8.0,9.472,198.912,02/21/2019,13:09,Cash,189.44,4.761904762,9.472,4.1
479-28-7005,Giza,Yangon,Member,Female,Home and lifestyle,17.21,4.0,3.442,72.282,01/14/2019,12:35,Credit card,68.84,4.761904762,3.442,9.2
524-24-3081,Cairo,Mandalay,Normal,Male,Health and beauty,60.85,1.0,3.0425,63.8925,02/03/2019,01:50,Credit card,60.85,4.761904762,3.0425,6.5
254-57-2751,Giza,Naypyitaw,Normal,Female,Sports and travel,28.71,5.0,7.1775,150.7275,01/17/2019,11:11,Ewallet,143.55,4.761904762,7.1775,7.4
449-65-1210,Cairo,Naypyitaw,Normal,Female,Fashion accessories,69.31,8.0,27.724,582.204,02/18/2019,03:35,Ewallet,554.48,4.761904762,27.724,7.9
767-18-7031,Alex,Mandalay,Normal,Female,Health and beauty,59.32,2.0,5.932,124.572,01/27/2019,00:01,Cash,118.64,4.761904762,5.932,5.1
683-80-4437,Giza,Yangon,Normal,Female,Electronic accessories,88.83,6.0,26.649,559.629,01/11/2019,14:45,Ewallet,532.98,4.761904762,26.649,7.1
880-45-4424,Cairo,Yangon,Member,Male,Fashion accessories,59.88,2.0,5.988,110.0617,02/26/2019,01:04,Ewallet,119.76,4.761904762,5.988,6.1
880-72-9631,Cairo,Yangon,Member,Male,Food and beverages,12.35,10.0,6.175,129.675,03/20/2019,14:34,Credit card,123.5,4.761904762,6.175,4.1
288-81-3837,Cairo,Yangon,Normal,Female,Sports and travel,53.3,4.0,10.66,223.845,01/15/2019,13:45,Ewallet,213.2,4.761904762,10.66,9.9
552-65-7165,Giza,Naypyitaw,Member,Female,Sports and travel,19.57,9.0,8.8065,184.9365,01/30/2019,15:21,Ewallet,176.13,4.761904762,8.8065,6.8
601-51-5930,Giza,Naypyitaw,Normal,Male,Fashion accessories,60.77,3.0,9.1155,191.4255,03/08/2019,22:33,Credit card,182.31,4.761904762,9.1155,5.0
217-79-9354,Giza,Yangon,Member,Female,Health and beauty,47.89,3.0,7.1835,150.8535,03/03/2019,06:52,Credit card,143.67,4.761904762,7.1835,4.5
450-54-7907,Alex,Mandalay,Member,Female,Sports and travel,73.58,10.0,36.79,772.59,01/06/2019,05:24,Cash,735.8,4.761904762,36.79,8.0
816-35-9179,Giza,Yangon,Member,Male,Home and lifestyle,,4.0,5.282,110.922,01/05/2019,07:49,Ewallet,105.64,4.761904762,5.282,4.5
341-75-5990,Cairo,Yangon,Member,Female,Health and beauty,,1.0,2.3055,48.4155,03/28/2019,23:35,Cash,46.11,4.761904762,2.3055,4.5
818-84-6547,Cairo,Naypyitaw,Normal,Male,Food and beverages,94.65,8.0,37.86,795.06,02/04/2019,23:38,Ewallet,757.2,4.761904762,37.86,8.6
450-89-9761,Alex,Mandalay,Member,Male,Health and beauty,51.23,7.0,17.9305,376.5405,02/21/2019,05:07,Ewallet,358.61,4.761904762,17.9305,8.1
689-45-7305,Alex,Naypyitaw,Member,Male,Sports and travel,75.3,6.0,22.59,474.39,02/20/2019,19:27,Credit card,451.8,4.761904762,22.59,4.1
583-46-6430,Giza,Mandalay,Normal,Male,Health and beauty,80.56,4.0,16.112,338.352,03/21/2019,23:23,Cash,322.24,4.761904762,16.112,6.1
336-34-7960,Cairo,Naypyitaw,Normal,Male,Sports and travel,85.57,6.0,25.671,539.091,02/28/2019,04:26,Credit card,513.42,4.761904762,25.671,4.0
729-22-7423,Giza,Mandalay,Member,Male,Electronic accessories,40.66,7.0,14.231,298.851,03/24/2019,07:31,Credit card,284.62,4.761904762,14.231,9.1
894-28-4626,Cairo,Yangon,Member,Male,Electronic accessories,18.48,3.0,2.772,58.212,03/29/2019,17:50,Cash,55.44,4.761904762,2.772,6.3
834-54-3352,Alex,Yangon,Member,Male,Fashion accessories,79.88,5.0,19.97,418.7641,02/06/2019,13:17,Ewallet,399.4,4.761904762,19.97,8.8
764-25-9257,Giza,Naypyitaw,Normal,Male,Home and lifestyle,45.77,4.0,9.154,192.234,03/12/2019,00:54,Credit card,183.08,4.761904762,9.154,6.7
272-80-6617,Alex,Naypyitaw,Normal,Female,Sports and travel,58.55,6.0,17.565,368.865,01/22/2019,07:54,Cash,351.3,4.761904762,17.565,4.7
324-76-9721,Giza,Mandalay,Normal,Male,Food and beverages,88.91,9.0,40.0095,840.1995,02/28/2019,00:36,Cash,800.19,4.761904762,40.0095,4.3
470-83-4567,Alex,Mandalay,Normal,Male,Fashion accessories,,1.0,2.5845,54.2745,03/22/2019,18:45,Credit card,51.69,4.761904762,2.5845,7.2
865-18-6344,Giza,Yangon,Member,Male,Food and beverages,47.9,10.0,,502.95,02/14/2019,02:33,Credit card,479.0,4.761904762,23.95,5.2
630-30-4737,Giza,Naypyitaw,Member,Female,Food and beverages,33.51,7.0,11.7285,246.2985,03/23/2019,19:32,Cash,234.57,4.761904762,11.7285,6.8
450-15-8568,Giza,Yangon,Member,Male,Fashion accessories,79.32,9.0,35.694,749.574,03/26/2019,06:46,Cash,713.88,4.761904762,35.694,4.5
973-55-8577,Giza,Naypyitaw,Normal,Female,Health and beauty,82.44,7.0,28.854,605.934,03/15/2019,01:23,Cash,577.08,4.761904762,28.854,9.4
374-95-6480,Cairo,Yangon,Normal,Female,Electronic accessories,61.72,9.0,27.774,583.254,03/17/2019,11:48,Ewallet,555.48,4.761904762,27.774,7.3
167-26-2245,Alex,Naypyitaw,Normal,Male,Fashion accessories,13.6,,2.04,43.0413,02/13/2019,12:05,Credit card,40.8,4.761904762,2.04,6.2
837-42-2946,Alex,Yangon,Normal,Male,Health and beauty,21.68,3.0,3.252,68.292,01/11/2019,01:32,Credit card,65.04,4.761904762,3.252,4.7
535-79-5134,Cairo,Yangon,Normal,Male,Sports and travel,58.76,2.0,5.876,123.396,01/24/2019,06:11,Credit card,117.52,4.761904762,5.876,4.1
850-57-5116,Giza,Mandalay,Member,Male,Health and beauty,81.96,5.0,20.49,465.8207,02/09/2019,23:35,Ewallet,409.8,4.761904762,20.49,6.2
965-35-6806,Cairo,Naypyitaw,Normal,Male,Electronic accessories,78.58,8.0,31.432,660.072,03/02/2019,19:12,Credit card,628.64,4.761904762,31.432,6.8
281-23-8818,Cairo,Mandalay,Member,Female,Food and beverages,42.42,1.0,2.121,44.541,02/18/2019,19:25,Cash,42.42,4.761904762,2.121,7.0
217-71-6018,Alex,Naypyitaw,Normal,Female,Sports and travel,26.5,4.0,5.3,111.3,04/01/2019,23:16,Cash,106.0,4.761904762,5.3,5.6
126-87-2224,Giza,Naypyitaw,Normal,Female,Fashion accessories,10.35,10.0,5.175,108.675,01/14/2019,01:26,Ewallet,103.5,4.761904762,5.175,5.2
356-85-6865,Giza,Mandalay,Member,Female,Food and beverages,26.82,4.0,5.364,112.644,02/03/2019,04:46,Cash,107.28,4.761904762,5.364,7.9
389-17-9580,Alex,Yangon,Normal,Female,Food and beverages,84.2,9.0,37.89,795.69,01/18/2019,14:41,Credit card,757.8,4.761904762,37.89,9.7
741-96-9535,Alex,Mandalay,Member,Male,Home and lifestyle,87.7,4.0,17.54,368.34,02/22/2019,00:23,Credit card,350.8,4.761904762,17.54,9.7
156-21-7099,Alex,Yangon,Normal,Male,Food and beverages,32.55,4.0,6.51,144.9849,02/11/2019,13:13,Credit card,130.2,4.761904762,6.51,8.7
661-17-8523,Giza,Mandalay,Member,Female,Fashion accessories,92.69,9.0,41.7105,904.4489,02/16/2019,03:18,Credit card,834.21,4.761904762,41.7105,6.4
533-28-2650,Alex,Yangon,Normal,Female,Home and lifestyle,96.28,7.0,33.698,707.658,02/19/2019,07:25,Cash,673.96,4.761904762,33.698,4.6
294-16-5535,Cairo,Yangon,Member,Male,Health and beauty,29.72,9.0,13.374,280.854,03/29/2019,15:22,Credit card,267.48,4.761904762,13.374,7.8
707-11-7264,Alex,Yangon,Member,Male,Food and beverages,64.53,6.0,19.359,406.539,03/29/2019,18:52,Cash,387.18,4.761904762,19.359,8.9
341-77-6122,Giza,Yangon,Member,Male,Health and beauty,55.28,5.0,13.82,290.22,02/03/2019,12:27,Ewallet,276.4,4.761904762,13.82,5.6
443-97-1384,Cairo,Mandalay,Member,Female,Fashion accessories,91.91,7.0,32.1685,675.5385,02/26/2019,09:13,Credit card,643.37,4.761904762,32.1685,8.2
125-79-4340,Giza,Yangon,Member,Male,Electronic accessories,58.86,1.0,2.943,61.803,02/24/2019,04:21,Ewallet,58.86,4.761904762,2.943,9.7
737-42-5345,Giza,Naypyitaw,Normal,Female,Health and beauty,18.33,1.0,0.9165,19.2465,02/01/2019,22:19,Credit card,18.33,4.761904762,0.9165,6.2
936-47-7104,Cairo,Yangon,Member,Female,Health and beauty,52.85,5.0,13.2125,277.4625,03/06/2019,09:06,Cash,264.25,4.761904762,13.2125,9.5
204-48-5554,Cairo,Naypyitaw,Member,Female,Home and lifestyle,12.68,3.0,1.902,88.1483,01/02/2019,00:47,Cash,38.04,4.761904762,1.902,9.3
773-69-6443,Alex,Naypyitaw,Normal,Female,Home and lifestyle,57.16,8.0,22.864,480.144,01/09/2019,05:29,Ewallet,457.28,4.761904762,22.864,5.9
427-25-4897,Giza,Naypyitaw,Normal,Female,Electronic accessories,48.1,4.0,9.62,202.02,01/11/2019,01:38,Cash,192.4,4.761904762,9.62,5.9
168-14-3402,Alex,Naypyitaw,Normal,Female,Food and beverages,31.62,8.0,12.648,265.608,01/15/2019,01:15,Cash,252.96,4.761904762,12.648,5.7
981-45-8824,Alex,Mandalay,Member,Female,Sports and travel,,7.0,13.72,288.12,01/28/2019,10:56,Cash,274.4,4.761904762,13.72,9.0
516-73-1829,Cairo,Yangon,Normal,Female,Sports and travel,81.02,4.0,16.204,302.7575,03/05/2019,05:12,Ewallet,324.08,4.761904762,16.204,5.8
610-20-9334,Alex,Yangon,Normal,Male,Food and beverages,11.87,9.0,5.3415,112.1715,01/02/2019,12:23,Cash,106.83,4.761904762,5.3415,6.8
978-66-8131,Alex,Yangon,Normal,Male,Health and beauty,74.41,4.0,14.882,312.522,03/06/2019,02:56,Cash,297.64,4.761904762,14.882,8.3
583-61-5233,Giza,Naypyitaw,Member,Female,Sports and travel,69.62,1.0,3.481,73.101,02/25/2019,09:22,Ewallet,69.62,4.761904762,3.481,7.7
198-67-8396,Cairo,Yangon,Member,Female,Fashion accessories,21.0,1.0,1.05,42.8265,01/12/2019,22:15,Cash,21.0,4.761904762,1.05,6.5
344-76-8827,Giza,Yangon,Member,Male,Sports and travel,41.33,1.0,2.0665,43.3965,01/20/2019,10:22,Ewallet,41.33,4.761904762,2.0665,6.7
441-22-3011,Cairo,Mandalay,Member,Female,Health and beauty,18.94,,2.841,59.661,01/16/2019,23:39,Credit card,56.82,4.761904762,2.841,8.2
694-73-4439,Cairo,Mandalay,Member,Female,Health and beauty,73.54,3.0,11.031,231.651,01/19/2019,10:11,Ewallet,220.62,4.761904762,11.031,6.6
659-34-2826,Cairo,Naypyitaw,Normal,Male,Fashion accessories,35.76,1.0,1.788,37.548,01/07/2019,07:49,Credit card,35.76,4.761904762,1.788,8.3
589-58-4584,Alex,Naypyitaw,Normal,Female,Home and lifestyle,73.35,10.0,36.675,763.6813,01/04/2019,07:35,Cash,733.5,4.761904762,36.675,8.0
776-12-6193,Alex,Mandalay,Member,Male,Fashion accessories,13.93,7.0,4.8755,102.3855,03/27/2019,23:33,Ewallet,97.51,4.761904762,4.8755,6.8
289-50-6685,Alex,Naypyitaw,Member,Male,Electronic accessories,46.33,10.0,23.165,486.465,03/02/2019,16:50,Cash,463.3,4.761904762,23.165,8.3
813-13-2778,Giza,Yangon,Normal,Female,Sports and travel,,9.0,15.651,328.671,03/31/2019,09:42,Ewallet,313.02,4.761904762,15.651,8.3
897-53-4070,Cairo,Yangon,Member,Male,Food and beverages,51.96,5.0,12.99,272.79,01/05/2019,22:38,Credit card,259.8,4.761904762,12.99,9.9
633-66-3146,Cairo,Yangon,Member,Female,Food and beverages,61.05,5.0,15.2625,320.5125,04/01/2019,19:08,Cash,305.25,4.761904762,15.2625,8.1
417-56-4546,Alex,Mandalay,Normal,Male,Health and beauty,94.86,,18.972,398.412,03/03/2019,17:55,Ewallet,379.44,4.761904762,18.972,9.3
886-73-6791,Giza,Mandalay,Normal,Male,Health and beauty,94.09,1.0,4.7045,98.7945,01/28/2019,18:28,Credit card,94.09,4.761904762,4.7045,9.1
728-84-9801,Giza,Yangon,Member,Male,Sports and travel,99.94,10.0,49.97,1030.9689,03/01/2019,06:29,Credit card,999.4,4.761904762,49.97,5.7
783-91-6450,Cairo,Yangon,Member,Male,Fashion accessories,87.52,3.0,13.128,275.688,03/24/2019,17:49,Credit card,262.56,4.761904762,13.128,4.5
429-90-8258,Giza,Naypyitaw,Member,Male,Health and beauty,13.76,9.0,6.192,130.032,03/01/2019,08:41,Credit card,123.84,4.761904762,6.192,5.6
531-70-3646,Cairo,Yangon,Normal,Female,Home and lifestyle,55.88,3.0,8.382,176.022,02/27/2019,11:47,Credit card,167.64,4.761904762,8.382,8.3
566-86-5469,Giza,Naypyitaw,Normal,Male,Food and beverages,56.45,5.0,14.1125,309.5523,01/09/2019,17:47,Cash,282.25,4.761904762,14.1125,6.3
286-70-3804,Alex,Yangon,Member,Female,Home and lifestyle,40.92,2.0,4.092,85.932,02/25/2019,18:40,Ewallet,81.84,4.761904762,4.092,5.4
405-21-8823,Alex,Mandalay,Member,Female,Health and beauty,,8.0,25.356,532.476,02/20/2019,12:29,Cash,507.12,4.761904762,25.356,6.5
342-91-6094,Alex,Naypyitaw,Normal,Male,Health and beauty,47.44,2.0,4.744,99.624,02/18/2019,22:36,Credit card,94.88,4.761904762,4.744,9.3
785-77-7693,Alex,Mandalay,Member,Male,Sports and travel,95.07,5.0,23.7675,499.1175,01/15/2019,12:27,Ewallet,475.35,4.761904762,23.7675,5.0
129-88-8108,Cairo,Mandalay,Normal,Male,Fashion accessories,92.5,10.0,46.25,971.25,02/27/2019,18:00,Ewallet,925.0,4.761904762,46.25,8.0
894-41-5136,Cairo,Mandalay,Member,Male,Home and lifestyle,81.39,10.0,40.695,854.595,02/01/2019,09:11,Cash,813.9,4.761904762,40.695,7.2
850-37-1716,Giza,Naypyitaw,Normal,Male,Electronic accessories,67.22,2.0,6.722,141.162,03/11/2019,00:32,Ewallet,134.44,4.761904762,6.722,4.4
496-87-2103,Cairo,Yangon,Normal,Female,Food and beverages,20.93,4.0,4.186,87.906,02/13/2019,15:57,Ewallet,83.72,4.761904762,4.186,8.5
189-15-1778,Cairo,Yangon,Normal,Male,Fashion accessories,31.14,2.0,3.114,65.394,01/18/2019,09:33,Ewallet,62.28,4.761904762,3.114,9.8
550-74-5381,Cairo,Mandalay,Normal,Male,Health and beauty,60.33,5.0,15.0825,316.7325,02/15/2019,08:11,Cash,301.65,4.761904762,15.0825,7.5
884-22-2858,Giza,Naypyitaw,Member,Male,Electronic accessories,35.14,2.0,3.514,110.8389,01/22/2019,21:55,Cash,70.28,4.761904762,3.514,4.5
220-51-4485,Alex,Mandalay,Member,Male,Food and beverages,34.12,4.0,6.824,177.4586,01/07/2019,02:19,Ewallet,136.48,4.761904762,6.824,8.7
577-39-6755,Giza,Mandalay,Normal,Male,Home and lifestyle,97.88,10.0,48.94,1027.74,01/16/2019,09:44,Cash,978.8,4.761904762,48.94,6.7
467-60-3449,Cairo,Yangon,Normal,Male,Home and lifestyle,83.94,1.0,4.197,88.137,01/14/2019,12:16,Ewallet,83.94,4.761904762,4.197,7.4
651-95-8968,Giza,Mandalay,Normal,Female,Food and beverages,34.86,10.0,17.43,366.03,02/16/2019,19:13,Ewallet,348.6,4.761904762,17.43,7.7
934-13-2234,Cairo,Mandalay,Member,Female,Health and beauty,,1.0,0.796,16.716,02/10/2019,12:56,Cash,15.92,4.761904762,0.796,7.0
330-99-7155,Giza,Mandalay,Normal,Female,Electronic accessories,81.64,3.0,12.246,257.166,03/22/2019,20:43,Cash,244.92,4.761904762,12.246,5.7
778-60-4052,Giza,Yangon,Member,Female,Electronic accessories,24.25,8.0,9.7,203.7,01/14/2019,21:03,Ewallet,194.0,4.761904762,9.7,10.0
210-25-2970,Cairo,Yangon,Member,Female,Health and beauty,12.89,1.0,0.6445,13.5345,02/03/2019,12:46,Ewallet,12.89,4.761904762,0.6445,7.5
303-49-5523,Giza,Naypyitaw,Normal,Male,Health and beauty,98.63,8.0,39.452,828.492,02/27/2019,16:32,Credit card,789.04,4.761904762,39.452,9.2
303-66-7781,Cairo,Yangon,Normal,Male,Sports and travel,57.33,5.0,14.3325,300.9825,03/02/2019,14:16,Credit card,286.65,4.761904762,14.3325,9.6
402-28-1445,Cairo,Naypyitaw,Normal,Male,Health and beauty,69.8,6.0,20.94,439.74,02/01/2019,08:02,Ewallet,418.8,4.761904762,20.94,7.0
746-30-3384,Giza,Yangon,Member,Male,Health and beauty,17.53,4.0,3.506,93.9773,03/08/2019,07:45,Ewallet,70.12,4.761904762,3.506,9.4
669-57-1622,Alex,Mandalay,Normal,Male,Food and beverages,96.79,5.0,24.1975,508.1475,02/16/2019,18:01,Ewallet,483.95,4.761904762,24.1975,4.1
675-80-3931,Giza,Yangon,Normal,Female,Electronic accessories,79.34,10.0,39.67,833.07,01/08/2019,06:44,Credit card,793.4,4.761904762,39.67,6.6
874-85-5544,Alex,Mandalay,Normal,Female,Home and lifestyle,29.14,4.0,5.828,122.388,02/05/2019,02:56,Credit card,116.56,4.761904762,5.828,8.1
757-67-3473,Cairo,Yangon,Member,Male,Sports and travel,33.67,9.0,15.1515,318.1815,03/20/2019,08:49,Cash,303.03,4.761904762,15.1515,6.7
965-45-9019,Giza,Naypyitaw,Member,Male,Sports and travel,96.76,7.0,33.866,711.186,02/09/2019,05:16,Ewallet,677.32,4.761904762,33.866,5.2
458-54-3485,Giza,Naypyitaw,Normal,Female,Food and beverages,33.68,9.0,15.156,318.276,03/19/2019,03:15,Credit card,303.12,4.761904762,15.156,5.5
671-80-2405,Giza,Mandalay,Normal,Male,Food and beverages,36.53,1.0,1.8265,38.3565,01/08/2019,22:42,Credit card,36.53,4.761904762,1.8265,7.0
378-34-5788,Cairo,Mandalay,Normal,Male,Food and beverages,28.1,7.0,9.835,206.535,02/27/2019,22:24,Cash,196.7,4.761904762,9.835,5.5
259-59-9159,Cairo,Naypyitaw,Member,Male,Fashion accessories,89.07,7.0,31.1745,654.6645,02/26/2019,20:17,Cash,623.49,4.761904762,31.1745,4.5
124-94-6027,Alex,Yangon,Member,Female,Electronic accessories,55.39,3.0,8.3085,126.9023,01/05/2019,17:05,Credit card,166.17,4.761904762,8.3085,4.9
892-93-5049,Giza,Yangon,Member,Female,Health and beauty,78.88,10.0,39.44,828.4115,02/16/2019,16:47,Credit card,788.8,4.761904762,39.44,9.3
273-95-6491,Alex,Yangon,Member,Male,Health and beauty,18.56,6.0,5.568,116.928,03/30/2019,20:30,Cash,111.36,4.761904762,5.568,5.9
883-67-2562,Giza,Mandalay,Member,Male,Health and beauty,29.27,,1.4635,30.7335,03/29/2019,15:52,Cash,29.27,4.761904762,1.4635,5.2
975-97-1189,Alex,Mandalay,Normal,Female,Food and beverages,18.93,9.0,8.5185,178.8885,03/25/2019,20:46,Credit card,170.37,4.761904762,8.5185,8.6
108-76-3282,Cairo,Mandalay,Normal,Female,Electronic accessories,45.11,5.0,11.2775,236.8275,02/27/2019,23:21,Credit card,225.55,4.761904762,11.2775,9.5
264-18-6914,Giza,Yangon,Member,Female,Sports and travel,20.06,7.0,7.021,147.441,02/10/2019,02:13,Credit card,140.42,4.761904762,7.021,9.5
195-38-1512,Giza,Yangon,Member,Female,Food and beverages,55.3,4.0,11.06,232.26,02/02/2019,08:44,Credit card,221.2,4.761904762,11.06,9.9
167-57-7097,Cairo,Mandalay,Member,Female,Fashion accessories,15.19,8.0,6.076,127.596,03/14/2019,14:27,Cash,121.52,4.761904762,6.076,7.0
628-45-8799,Giza,Mandalay,Member,Male,Sports and travel,39.95,6.0,11.985,296.0879,01/15/2019,05:12,Cash,239.7,4.761904762,11.985,4.2
959-19-8986,Giza,Mandalay,Member,Male,Health and beauty,57.59,1.0,2.8795,60.4695,01/17/2019,15:27,Credit card,57.59,4.761904762,2.8795,8.8
254-53-2282,Alex,Mandalay,Member,Female,Sports and travel,74.61,10.0,37.305,746.9434,01/13/2019,15:18,Ewallet,746.1,4.761904762,37.305,4.1
513-88-8026,Giza,Yangon,Normal,Male,Health and beauty,72.44,7.0,25.354,532.434,03/10/2019,10:44,Cash,507.08,4.761904762,25.354,7.5
414-22-3746,Cairo,Naypyitaw,Member,Female,Home and lifestyle,44.28,8.0,17.712,371.952,03/17/2019,01:05,Cash,354.24,4.761904762,17.712,4.6
301-90-6724,Cairo,Yangon,Normal,Female,Food and beverages,72.63,5.0,18.1575,381.3075,01/26/2019,22:23,Credit card,363.15,4.761904762,18.1575,8.1
552-80-8747,Giza,Yangon,Normal,Male,Sports and travel,64.03,8.0,25.612,537.852,03/19/2019,06:16,Credit card,512.24,4.761904762,25.612,5.3
457-94-4303,Giza,Naypyitaw,Member,Male,Home and lifestyle,17.34,9.0,7.803,200.181,03/22/2019,10:22,Credit card,156.06,4.761904762,7.803,4.5
222-26-4272,Giza,Yangon,Member,Female,Home and lifestyle,24.71,10.0,12.355,243.6915,02/03/2019,02:45,Credit card,247.1,4.761904762,12.355,5.0
104-69-3901,Alex,Naypyitaw,Normal,Female,Health and beauty,59.02,6.0,17.706,371.826,03/30/2019,09:44,Cash,354.12,4.761904762,17.706,8.5
884-92-1538,Giza,Naypyitaw,Member,Male,Health and beauty,20.92,5.0,5.23,109.83,01/10/2019,10:38,Credit card,104.6,4.761904762,5.23,4.9
733-61-1873,Cairo,Yangon,Normal,Female,Home and lifestyle,54.11,1.0,2.7055,56.8155,02/15/2019,02:27,Credit card,54.11,4.761904762,2.7055,9.2
451-12-1792,Giza,Mandalay,Normal,Male,Sports and travel,94.45,7.0,33.0575,723.8218,02/01/2019,17:33,Ewallet,661.15,4.761904762,33.0575,5.7
853-86-3707,Giza,Yangon,Member,Male,Electronic accessories,37.18,4.0,7.436,156.156,03/22/2019,18:25,Cash,148.72,4.761904762,7.436,6.5
263-16-7989,Giza,Mandalay,Member,Female,Electronic accessories,34.64,2.0,3.464,72.744,02/11/2019,06:51,Ewallet,69.28,4.761904762,3.464,6.5
627-38-2067,Cairo,Mandalay,Member,Male,Sports and travel,78.36,8.0,31.344,658.224,02/18/2019,05:53,Ewallet,626.88,4.761904762,31.344,8.2
457-68-4872,Giza,Mandalay,Normal,Female,Sports and travel,64.73,7.0,22.6555,475.7655,01/01/2019,10:41,Ewallet,453.11,4.761904762,22.6555,4.8
178-64-3616,Cairo,Mandalay,Member,Male,Sports and travel,78.12,10.0,39.06,820.26,02/04/2019,12:26,Ewallet,781.2,4.761904762,39.06,6.2
153-29-9302,Cairo,Naypyitaw,Normal,Male,Health and beauty,30.7,5.0,7.675,161.175,02/17/2019,15:45,Cash,153.5,4.761904762,7.675,7.4
228-40-2367,Giza,Yangon,Member,Male,Food and beverages,58.06,4.0,11.612,243.852,01/18/2019,01:55,Ewallet,232.24,4.761904762,11.612,4.6
778-18-2133,Cairo,Mandalay,Normal,Female,Electronic accessories,,6.0,16.239,341.019,02/16/2019,17:33,Ewallet,324.78,4.761904762,16.239,7.3
242-45-5825,Cairo,Yangon,Normal,Female,Fashion accessories,21.95,9.0,9.8775,190.8494,03/01/2019,05:08,Credit card,197.55,4.761904762,9.8775,8.1
559-46-3367,Alex,Mandalay,Normal,Female,Fashion accessories,,9.0,37.152,780.192,02/02/2019,23:45,Cash,743.04,4.761904762,37.152,9.2
931-84-8452,Cairo,Mandalay,Normal,Female,Sports and travel,99.24,,4.962,104.202,03/11/2019,02:36,Ewallet,99.24,4.761904762,4.962,9.8
910-46-7305,Cairo,Mandalay,Normal,Male,Health and beauty,76.02,7.0,26.607,558.747,03/15/2019,03:11,Credit card,532.14,4.761904762,26.607,9.1
495-85-7030,Alex,Mandalay,Normal,Male,Fashion accessories,17.04,7.0,5.964,125.244,01/13/2019,10:29,Ewallet,119.28,4.761904762,5.964,4.7
