Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Total_Amount,calculated_sales,error,is_incorrect
473-86-8525,Giza,Naypyitaw,Member,Male,Electronic accessories,63.96,3.0,9.594,201.474,02/27/2019,05:52,Cash,191.88,4.761904762,9.594,5.4,191.88,201.474,0.0,False
603-35-2067,Cairo,Mandalay,Member,Female,Health and beauty,47.84,9.0,21.528000000000006,452.088,02/27/2019,05:27,Credit card,430.56,4.761904762,21.528,9.7,430.56000000000006,452.0880000000001,5.684341886080802e-14,False
710-73-1707,Giza,Mandalay,Normal,Female,Home and lifestyle,42.06,2.0,4.206,71.6264,02/27/2019,21:50,Credit card,84.12,4.761904762,4.206,8.1,84.12,88.32600000000001,16.699600000000004,True
353-97-5950,Giza,Yangon,Normal,Female,Health and beauty,54.83,5.0,13.7075,287.8575,02/27/2019,04:17,Ewallet,274.15,4.761904762,13.7075,6.0,274.15,287.85749999999996,5.684341886080802e-14,False
225-36-7917,Cairo,Yangon,Normal,Male,Fashion accessories,34.75,7.0,12.162500000000001,269.2005,02/27/2019,04:39,Cash,243.25,4.761904762,12.1625,5.4,243.25,255.4125,13.787999999999982,True
771-62-6910,Alex,Mandalay,Normal,Male,Food and beverages,49.95,3.0,7.4925000000000015,157.3425,02/27/2019,06:02,Cash,149.85,4.761904762,7.4925,7.0,149.85000000000002,157.34250000000003,2.842170943040401e-14,False
978-66-3525,Alex,Mandalay,Member,Male,Food and beverages,15.34,3.0,2.3009999999999997,48.321,02/27/2019,21:32,Credit card,46.02,4.761904762,2.301,6.5,46.019999999999996,48.321,0.0,False
517-26-7675,Alex,Yangon,Normal,Female,Electronic accessories,42.7,1.0,2.1350000000000002,43.4512,02/27/2019,00:13,Credit card,42.7,4.761904762,2.135,4.8,42.7,44.835,1.3838000000000008,True
683-82-9313,Giza,Naypyitaw,Normal,Male,Electronic accessories,54.99,6.0,16.497,346.437,02/27/2019,02:18,Credit card,329.94,4.761904762,16.497,7.9,329.94,346.437,0.0,False
926-52-2563,Cairo,Yangon,Member,Female,Home and lifestyle,64.78,9.0,29.151,612.171,02/27/2019,09:40,Ewallet,583.02,4.761904762,29.151,8.1,583.02,612.1709999999999,1.1368683772161603e-13,False
153-92-8873,Giza,Naypyitaw,Member,Male,Home and lifestyle,17.55,3.0,2.6325000000000003,55.2825,02/27/2019,11:59,Cash,52.65,4.761904762,2.6325,5.6,52.650000000000006,55.282500000000006,7.105427357601002e-15,False
413-12-6192,Giza,Yangon,Normal,Female,Food and beverages,43.63,10.0,21.815,458.115,02/27/2019,13:38,Ewallet,436.3,4.761904762,21.815,6.9,436.3,458.115,0.0,False
588-70-3982,Alex,Naypyitaw,Normal,Male,Fashion accessories,21.54,9.0,9.693,203.553,02/27/2019,07:14,Ewallet,193.86,4.761904762,9.693,5.3,193.85999999999999,203.553,0.0,False
265-82-3830,Giza,Mandalay,Normal,Female,Health and beauty,90.42,3.0,13.563,284.823,02/27/2019,20:57,Credit card,271.26,4.761904762,13.563,7.3,271.26,284.823,0.0,False
739-32-5264,Alex,Naypyitaw,Member,Female,Fashion accessories,76.26,1.0,3.8130000000000006,80.073,02/27/2019,09:21,Credit card,76.26,4.761904762,3.813,6.5,76.26,80.07300000000001,1.4210854715202004e-14,False
548-71-9359,Cairo,Mandalay,Normal,Male,Home and lifestyle,51.95,1.0,2.5975,54.5475,02/27/2019,15:21,Ewallet,51.95,4.761904762,2.5975,4.1,51.95,54.5475,0.0,False
575-81-7859,Alex,Naypyitaw,Member,Female,Food and beverages,98.05,2.0,9.805,205.905,02/27/2019,11:04,Cash,196.1,4.761904762,9.805,5.7,196.1,205.905,0.0,False
274-54-9556,Cairo,Mandalay,Normal,Male,Electronic accessories,29.39,6.0,8.817,185.157,02/27/2019,06:39,Credit card,176.34,4.761904762,8.817,8.2,176.34,185.157,0.0,False
714-62-9250,Alex,Yangon,Normal,Female,Food and beverages,91.18,8.0,36.472,765.912,02/27/2019,12:21,Credit card,729.44,4.761904762,36.472,7.2,729.44,765.912,0.0,False
324-34-8807,Cairo,Naypyitaw,Member,Male,Home and lifestyle,15.47,1.0,0.7735000000000001,16.2435,02/27/2019,10:09,Cash,15.47,4.761904762,0.7735,5.7,15.47,16.2435,0.0,False
372-37-9285,Giza,Yangon,Member,Male,Food and beverages,82.26,1.0,4.113,86.373,02/27/2019,04:23,Ewallet,82.26,4.761904762,4.113,9.9,82.26,86.373,0.0,False
595-62-6906,Cairo,Naypyitaw,Member,Male,Sports and travel,85.06,1.0,4.253,89.313,02/27/2019,11:34,Credit card,85.06,4.761904762,4.253,6.5,85.06,89.313,0.0,False
258-39-6098,Giza,Yangon,Normal,Male,Food and beverages,91.77,2.0,9.177,192.717,02/27/2019,20:18,Cash,183.54,4.761904762,9.177,6.1,183.54,192.71699999999998,2.842170943040401e-14,False
165-55-3257,Alex,Mandalay,Member,Male,Fashion accessories,72.82,4.0,14.564,305.844,02/27/2019,12:38,Cash,291.28,4.761904762,14.564,4.4,291.28,305.844,0.0,False
353-27-2707,Alex,Mandalay,Member,Male,Sports and travel,31.98,1.0,1.5990000000000002,33.579,02/27/2019,20:19,Credit card,31.98,4.761904762,1.599,5.7,31.98,33.579,0.0,False
448-50-9995,Alex,Yangon,Member,Female,Health and beauty,47.51,4.0,9.502,199.542,02/27/2019,17:39,Cash,190.04,4.761904762,9.502,9.7,190.04,199.542,0.0,False
324-32-2218,Alex,Naypyitaw,Normal,Male,Home and lifestyle,41.5,1.0,2.075,34.9661,02/27/2019,16:00,Ewallet,41.5,4.761904762,2.075,8.7,41.5,43.575,8.608900000000006,True
303-49-5523,Giza,Naypyitaw,Normal,Male,Health and beauty,98.63,8.0,39.452,828.492,02/27/2019,16:32,Credit card,789.04,4.761904762,39.452,9.2,789.04,828.492,0.0,False
764-75-3622,Giza,Mandalay,Member,Male,Food and beverages,64.45,7.0,22.557500000000005,473.7075,02/27/2019,12:57,Credit card,451.15,4.761904762,22.5575,5.5,451.15000000000003,473.70750000000004,5.684341886080802e-14,False
909-26-2412,Giza,Mandalay,Normal,Female,Food and beverages,74.93,10.0,37.465,786.765,02/27/2019,11:28,Ewallet,749.3,4.761904762,37.465,9.9,749.3000000000001,786.7650000000001,1.1368683772161603e-13,False
514-32-1786,Giza,Naypyitaw,Normal,Female,Food and beverages,42.84,8.0,17.136000000000003,359.856,02/27/2019,04:23,Cash,342.72,4.761904762,17.136,5.9,342.72,359.85600000000005,5.684341886080802e-14,False
129-88-8108,Cairo,Mandalay,Normal,Male,Fashion accessories,92.5,10.0,46.25,971.25,02/27/2019,18:00,Ewallet,925.0,4.761904762,46.25,8.0,925.0,971.25,0.0,False
378-34-5788,Cairo,Mandalay,Normal,Male,Food and beverages,28.1,7.0,9.835,206.535,02/27/2019,22:24,Cash,196.7,4.761904762,9.835,5.5,196.70000000000002,206.53500000000003,2.842170943040401e-14,False
155-27-4481,Cairo,Naypyitaw,Member,Female,Home and lifestyle,69.53,2.0,6.953,146.013,02/27/2019,05:24,Ewallet,139.06,4.761904762,6.953,6.2,139.06,146.013,0.0,False
605-26-3434,Giza,Yangon,Normal,Male,Health and beauty,80.25,9.0,36.112500000000004,758.3625,02/27/2019,13:30,Credit card,722.25,4.761904762,36.1125,6.6,722.25,758.3625,0.0,False
531-70-3646,Cairo,Yangon,Normal,Female,Home and lifestyle,55.88,3.0,8.382000000000001,176.022,02/27/2019,11:47,Credit card,167.64,4.761904762,8.382,8.3,167.64000000000001,176.02200000000002,2.842170943040401e-14,False
108-76-3282,Cairo,Mandalay,Normal,Female,Electronic accessories,45.11,5.0,11.277500000000002,236.8275,02/27/2019,23:21,Credit card,225.55,4.761904762,11.2775,9.5,225.55,236.82750000000001,2.842170943040401e-14,False
232-22-3681,Cairo,Mandalay,Member,Male,Electronic accessories,99.2,10.0,49.6,1073.224,02/27/2019,21:24,Credit card,992.0,4.761904762,49.6,6.0,992.0,1041.6,31.624000000000024,True
870-95-5928,Cairo,Naypyitaw,Member,Male,Food and beverages,43.48,6.0,13.044,273.924,02/27/2019,22:36,Credit card,260.88,4.761904762,13.044,6.2,260.88,273.924,0.0,False
518-99-2744,Giza,Naypyitaw,Member,Female,Food and beverages,14.63,5.0,3.6575000000000006,76.8075,02/27/2019,03:21,Credit card,73.15,4.761904762,3.6575,7.7,73.15,76.8075,0.0,False
396-55-1765,Alex,Mandalay,Normal,Female,Fashion accessories,76.24,9.0,34.308,720.468,02/27/2019,20:03,Cash,686.16,4.761904762,34.308,7.4,686.16,720.468,0.0,False
297-82-2737,Cairo,Naypyitaw,Normal,Male,Fashion accessories,45.22,3.0,6.783,142.443,02/27/2019,02:43,Ewallet,135.66,4.761904762,6.783,4.2,135.66,142.44299999999998,2.842170943040401e-14,False
402-70-5748,Cairo,Naypyitaw,Member,Female,Home and lifestyle,72.02,8.0,28.808,604.968,02/27/2019,11:05,Credit card,576.16,4.761904762,28.808,9.4,576.16,604.968,0.0,False
847-39-9884,Giza,Naypyitaw,Normal,Female,Fashion accessories,21.7,10.0,10.850000000000001,227.85,02/27/2019,20:34,Ewallet,217.0,4.761904762,10.85,6.0,217.0,227.85,0.0,False
102-46-7978,Giza,Naypyitaw,Normal,Male,Home and lifestyle,93.92,10.0,46.96000000000001,986.16,02/27/2019,03:58,Ewallet,939.2,4.761904762,46.96,7.4,939.2,986.1600000000001,1.1368683772161603e-13,False
868-49-1654,Alex,Yangon,Normal,Female,Sports and travel,14.85,6.0,4.455,93.555,02/27/2019,00:06,Cash,89.1,4.761904762,4.455,7.7,89.1,93.55499999999999,1.4210854715202004e-14,False
233-45-8907,Alex,Naypyitaw,Member,Male,Food and beverages,56.32,10.0,28.160000000000004,591.36,02/27/2019,14:16,Cash,563.2,4.761904762,28.16,7.1,563.2,591.36,0.0,False
385-88-9021,Cairo,Mandalay,Normal,Male,Food and beverages,66.57,7.0,23.2995,489.2895,02/27/2019,16:03,Credit card,465.99,4.761904762,23.2995,5.0,465.98999999999995,489.2895,0.0,False
528-53-2635,Alex,Yangon,Normal,Male,Health and beauty,47.28,5.0,11.82,248.22,02/27/2019,21:01,Credit card,236.4,4.761904762,11.82,9.1,236.4,248.22,0.0,False
904-18-3728,Alex,Naypyitaw,Normal,Male,Sports and travel,58.37,7.0,20.4295,429.0195,02/27/2019,05:58,Ewallet,408.59,4.761904762,20.4295,4.1,408.59,429.0195,0.0,False
489-14-8986,Alex,Mandalay,Normal,Male,Electronic accessories,32.09,2.0,3.2090000000000005,48.3704,02/27/2019,06:39,Credit card,64.18,4.761904762,3.209,6.7,64.18,67.38900000000001,19.018600000000013,True
674-60-3465,Giza,Yangon,Normal,Female,Electronic accessories,13.15,3.0,1.9725000000000001,41.4225,02/27/2019,22:23,Cash,39.45,4.761904762,1.9725,6.0,39.45,41.4225,0.0,False
879-19-4318,Giza,Yangon,Member,Female,Electronic accessories,59.29,3.0,8.893500000000001,186.7635,02/27/2019,11:44,Cash,177.87,4.761904762,8.8935,6.5,177.87,186.7635,0.0,False
549-45-1144,Alex,Naypyitaw,Normal,Male,Fashion accessories,89.49,7.0,31.3215,657.7515,02/27/2019,11:51,Cash,626.43,4.761904762,31.3215,8.8,626.43,657.7515,0.0,False
649-10-5610,Giza,Naypyitaw,Normal,Female,Health and beauty,85.13,10.0,42.565,893.865,02/27/2019,19:41,Ewallet,851.3,4.761904762,42.565,5.5,851.3,893.865,0.0,False
266-83-9129,Cairo,Mandalay,Member,Female,Food and beverages,60.76,6.0,18.228,383.2287,02/27/2019,09:40,Credit card,364.56,4.761904762,18.228,6.7,364.56,382.788,0.44069999999999254,True
424-20-5854,Alex,Yangon,Member,Male,Electronic accessories,29.2,3.0,4.38,91.98,02/27/2019,05:50,Ewallet,87.6,4.761904762,4.38,8.2,87.6,91.97999999999999,1.4210854715202004e-14,False
612-94-5013,Cairo,Yangon,Member,Male,Home and lifestyle,78.15,7.0,27.352500000000006,574.4025,02/27/2019,23:47,Credit card,547.05,4.761904762,27.3525,9.6,547.0500000000001,574.4025,0.0,False
917-49-1957,Cairo,Naypyitaw,Normal,Male,Electronic accessories,32.46,8.0,12.984000000000002,231.7957,02/27/2019,03:36,Cash,259.68,4.761904762,12.984,5.8,259.68,272.664,40.86829999999998,True
854-44-7704,Cairo,Yangon,Normal,Female,Sports and travel,35.03,4.0,7.006,147.126,02/27/2019,04:42,Ewallet,140.12,4.761904762,7.006,8.9,140.12,147.126,0.0,False
567-46-8863,Alex,Naypyitaw,Member,Male,Health and beauty,47.88,9.0,21.546000000000003,452.466,02/27/2019,18:28,Credit card,430.92,4.761904762,21.546,6.8,430.92,452.466,0.0,False
840-65-3745,Alex,Mandalay,Member,Female,Health and beauty,12.02,4.0,2.404,50.484,02/27/2019,04:33,Cash,48.08,4.761904762,2.404,5.2,48.08,50.483999999999995,7.105427357601002e-15,False
452-63-5792,Alex,Yangon,Member,Female,Home and lifestyle,96.08,4.0,19.216,403.536,02/27/2019,19:03,Credit card,384.32,4.761904762,19.216,4.7,384.32,403.536,0.0,False
503-81-1465,Alex,Naypyitaw,Member,Male,Food and beverages,11.09,9.0,4.990500000000001,104.8005,02/27/2019,20:56,Cash,99.81,4.761904762,4.9905,4.8,99.81,104.8005,0.0,False
116-10-7842,Cairo,Mandalay,Member,Male,Food and beverages,25.61,3.0,3.8415,80.6715,02/27/2019,02:02,Credit card,76.83,4.761904762,3.8415,9.1,76.83,80.6715,0.0,False
107-90-1923,Giza,Naypyitaw,Member,Male,Sports and travel,45.82,9.0,20.619,432.999,02/27/2019,17:20,Ewallet,412.38,4.761904762,20.619,5.4,412.38,432.999,0.0,False
256-35-6169,Giza,Mandalay,Normal,Female,Health and beauty,79.32,4.0,15.863999999999999,333.144,02/27/2019,18:12,Credit card,317.28,4.761904762,15.864,6.6,317.28,333.14399999999995,5.684341886080802e-14,False
395-80-3222,Giza,Naypyitaw,Normal,Male,Home and lifestyle,56.63,9.0,25.483500000000003,535.1535,02/27/2019,02:51,Cash,509.67,4.761904762,25.4835,4.5,509.67,535.1535,0.0,False
522-34-8009,Giza,Yangon,Normal,Female,Health and beauty,46.76,2.0,4.676,98.196,02/27/2019,16:18,Cash,93.52,4.761904762,4.676,7.8,93.52,98.196,0.0,False
173-97-7368,Alex,Mandalay,Member,Male,Food and beverages,95.6,2.0,9.56,200.76,02/27/2019,00:53,Ewallet,191.2,4.761904762,9.56,8.3,191.2,200.76,0.0,False
339-93-6684,Cairo,Mandalay,Member,Male,Food and beverages,40.67,1.0,2.0335,42.7035,02/27/2019,06:41,Credit card,40.67,4.761904762,2.0335,6.6,40.67,42.703500000000005,7.105427357601002e-15,False
714-17-2461,Cairo,Mandalay,Member,Male,Electronic accessories,50.96,6.0,15.288,321.048,02/27/2019,04:59,Cash,305.76,4.761904762,15.288,4.9,305.76,321.048,0.0,False
243-64-9493,Giza,Naypyitaw,Normal,Female,Sports and travel,89.01,7.0,31.153500000000005,654.2235,02/27/2019,10:22,Credit card,623.07,4.761904762,31.1535,8.4,623.07,654.2235000000001,1.1368683772161603e-13,False
803-92-3653,Giza,Yangon,Normal,Female,Electronic accessories,42.99,5.0,10.747500000000002,225.6975,02/27/2019,01:03,Cash,214.95,4.761904762,10.7475,4.5,214.95000000000002,225.69750000000002,2.842170943040401e-14,False
835-72-1476,Cairo,Yangon,Member,Female,Health and beauty,77.71,8.0,31.084,652.764,02/27/2019,15:39,Ewallet,621.68,4.761904762,31.084,6.2,621.68,652.7639999999999,1.1368683772161603e-13,False
148-91-2163,Giza,Naypyitaw,Normal,Male,Sports and travel,47.86,10.0,23.930000000000003,502.53,02/27/2019,09:38,Cash,478.6,4.761904762,23.93,6.3,478.6,502.53000000000003,5.684341886080802e-14,False
887-48-4489,Giza,Naypyitaw,Member,Female,Home and lifestyle,46.32,5.0,11.58,243.18,02/27/2019,16:55,Ewallet,231.6,4.761904762,11.58,7.5,231.6,243.18,0.0,False
611-23-2699,Giza,Mandalay,Member,Female,Electronic accessories,56.2,7.0,19.67,413.07,02/27/2019,20:23,Ewallet,393.4,4.761904762,19.67,7.7,393.40000000000003,413.07000000000005,5.684341886080802e-14,False
148-14-8032,Giza,Mandalay,Normal,Female,Fashion accessories,52.05,3.0,7.807499999999999,163.9575,02/27/2019,09:49,Ewallet,156.15,4.761904762,7.8075,9.2,156.14999999999998,163.95749999999998,2.842170943040401e-14,False
658-10-5529,Cairo,Naypyitaw,Normal,Female,Food and beverages,95.86,4.0,19.172,381.3005,02/28/2019,11:31,Credit card,383.44,4.761904762,19.172,5.6,383.44,402.612,21.311500000000024,True
192-68-8073,Giza,Mandalay,Normal,Female,Fashion accessories,63.05,8.0,25.22,529.62,02/28/2019,16:55,Ewallet,504.4,4.761904762,25.22,7.5,504.4,529.62,0.0,False
657-48-7281,Cairo,Naypyitaw,Member,Male,Food and beverages,68.72,7.0,24.052,532.4757,02/28/2019,19:47,Cash,481.04,4.761904762,24.052,5.0,481.03999999999996,505.092,27.383699999999976,True
915-82-1672,Giza,Naypyitaw,Normal,Female,Electronic accessories,55.54,6.0,16.662000000000003,349.902,02/28/2019,22:09,Credit card,333.24,4.761904762,16.662,4.1,333.24,349.902,0.0,False
881-71-6897,Cairo,Naypyitaw,Normal,Male,Electronic accessories,76.89,1.0,3.8445,80.7345,02/28/2019,10:28,Cash,76.89,4.761904762,3.8445,5.0,76.89,80.7345,0.0,False
524-58-8405,Alex,Naypyitaw,Member,Female,Food and beverages,77.48,6.0,23.244,488.124,02/28/2019,20:42,Ewallet,464.88,4.761904762,23.244,6.7,464.88,488.124,0.0,False
918-78-4063,Giza,Mandalay,Member,Female,Electronic accessories,33.61,8.0,13.444,282.324,02/28/2019,19:11,Ewallet,268.88,4.761904762,13.444,7.2,268.88,282.324,0.0,False
406-16-9029,Giza,Naypyitaw,Member,Female,Home and lifestyle,92.95,1.0,4.6475,97.5975,02/28/2019,04:16,Credit card,92.95,4.761904762,4.6475,6.6,92.95,97.5975,0.0,False
693-39-2180,Alex,Naypyitaw,Member,Female,Fashion accessories,11.72,10.0,5.86,103.7937,02/28/2019,19:10,Ewallet,117.2,4.761904762,5.86,4.3,117.2,123.06,19.2663,True
802-67-1175,Giza,Mandalay,Normal,Female,Electronic accessories,67.3,4.0,13.46,282.66,02/28/2019,17:41,Credit card,269.2,4.761904762,13.46,9.2,269.2,282.65999999999997,5.684341886080802e-14,False
193-49-3143,Alex,Yangon,Member,Male,Health and beauty,69.17,10.0,34.585,693.446,02/28/2019,15:04,Cash,691.7,4.761904762,34.585,8.1,691.7,726.2850000000001,32.839000000000055,True
936-72-1834,Alex,Naypyitaw,Member,Male,Sports and travel,45.39,9.0,20.4255,428.9355,02/28/2019,10:59,Ewallet,408.51,4.761904762,20.4255,6.6,408.51,428.9355,0.0,False
299-68-7019,Alex,Mandalay,Member,Female,Health and beauty,87.4,6.0,26.220000000000006,550.62,02/28/2019,12:24,Cash,524.4,4.761904762,26.22,8.5,524.4000000000001,550.6200000000001,1.1368683772161603e-13,False
510-29-1522,Cairo,Naypyitaw,Normal,Male,Food and beverages,90.44,5.0,22.61,460.4769,02/28/2019,23:44,Ewallet,452.2,4.761904762,22.61,8.9,452.2,474.81,14.333100000000002,True
755-34-6339,Alex,Mandalay,Member,Male,Home and lifestyle,37.8,5.0,9.450000000000001,198.45,02/28/2019,17:24,Ewallet,189.0,4.761904762,9.45,7.7,189.0,198.45,0.0,False
946-48-4708,Cairo,Naypyitaw,Member,Female,Food and beverages,34.63,5.0,8.6575,181.8075,02/28/2019,06:35,Cash,173.15,4.761904762,8.6575,6.2,173.15,181.8075,0.0,False
616-20-4825,Giza,Mandalay,Member,Male,Sports and travel,70.7,10.0,35.35,742.35,02/28/2019,00:29,Ewallet,707.0,4.761904762,35.35,5.6,707.0,742.35,0.0,False
371-94-6734,Cairo,Mandalay,Normal,Female,Health and beauty,49.93,8.0,19.972,419.412,02/28/2019,02:29,Credit card,399.44,4.761904762,19.972,8.3,399.44,419.412,0.0,False
371-35-6753,Cairo,Yangon,Normal,Male,Sports and travel,94.44,10.0,47.22,1032.0435,02/28/2019,02:03,Cash,944.4,4.761904762,47.22,4.9,944.4,991.62,40.42349999999999,True
933-97-1522,Giza,Naypyitaw,Member,Male,Sports and travel,21.47,2.0,2.147,77.7506,02/28/2019,00:40,Ewallet,42.94,4.761904762,2.147,6.1,42.94,45.086999999999996,32.66360000000001,True
673-84-6168,Giza,Mandalay,Member,Female,Fashion accessories,63.79,5.0,15.9475,334.8975,02/28/2019,19:07,Ewallet,318.95,4.761904762,15.9475,5.4,318.95,334.8975,0.0,False
276-13-7816,Cairo,Naypyitaw,Member,Female,Home and lifestyle,57.58,4.0,11.516,241.836,02/28/2019,11:25,Ewallet,230.32,4.761904762,11.516,4.3,230.32,241.83599999999998,2.842170943040401e-14,False
573-35-5289,Cairo,Yangon,Member,Female,Food and beverages,48.6,5.0,12.15,257.7338,02/28/2019,21:31,Cash,243.0,4.761904762,12.15,4.9,243.0,255.15,2.583799999999968,True
864-59-8578,Alex,Yangon,Member,Male,Food and beverages,85.92,4.0,17.184,360.864,02/28/2019,01:17,Cash,343.68,4.761904762,17.184,9.2,343.68,360.86400000000003,5.684341886080802e-14,False
161-93-1001,Alex,Yangon,Member,Female,Fashion accessories,59.07,3.0,8.8605,186.0705,02/28/2019,04:40,Cash,177.21,4.761904762,8.8605,5.9,177.21,186.0705,0.0,False
628-34-9547,Giza,Mandalay,Member,Female,Health and beauty,46.77,7.0,16.369500000000002,343.7595,02/28/2019,22:29,Credit card,327.39,4.761904762,16.3695,4.5,327.39000000000004,343.75950000000006,5.684341886080802e-14,False
949-67-1019,Alex,Naypyitaw,Normal,Female,Electronic accessories,64.27,7.0,22.494500000000002,472.3845,02/28/2019,11:27,Cash,449.89,4.761904762,22.4945,4.4,449.89,472.3845,0.0,False
387-18-7424,Giza,Yangon,Member,Male,Health and beauty,64.87,2.0,6.487000000000001,136.227,02/28/2019,21:57,Cash,129.74,4.761904762,6.487,4.4,129.74,136.227,0.0,False
511-16-6432,Giza,Naypyitaw,Member,Female,Fashion accessories,56.08,10.0,28.04,588.84,02/28/2019,16:49,Credit card,560.8,4.761904762,28.04,4.6,560.8,588.8399999999999,1.1368683772161603e-13,False
743-34-1139,Cairo,Naypyitaw,Member,Female,Health and beauty,94.08,7.0,32.928,666.1364,02/28/2019,10:14,Ewallet,658.56,4.761904762,32.928,8.9,658.56,691.4879999999999,25.351599999999962,True
567-61-4458,Giza,Mandalay,Member,Female,Home and lifestyle,73.33,5.0,18.3325,425.4664,02/28/2019,12:19,Credit card,366.65,4.761904762,18.3325,5.9,366.65,384.98249999999996,40.48390000000006,True
973-46-7284,Cairo,Naypyitaw,Member,Female,Health and beauty,55.09,7.0,19.2815,404.9115,02/28/2019,13:51,Ewallet,385.63,4.761904762,19.2815,6.5,385.63,404.9115,0.0,False
356-99-6508,Cairo,Naypyitaw,Normal,Male,Health and beauty,45.53,4.0,9.106,165.4574,02/28/2019,14:20,Credit card,182.12,4.761904762,9.106,4.9,182.12,191.226,25.768599999999992,True
567-18-6963,Alex,Naypyitaw,Normal,Male,Health and beauty,98.6,1.0,4.93,103.53,02/28/2019,02:04,Ewallet,98.6,4.761904762,4.93,8.8,98.6,103.53,0.0,False
392-56-3127,Cairo,Mandalay,Normal,Male,Health and beauty,63.18,4.0,12.636000000000001,265.356,02/28/2019,11:35,Credit card,252.72,4.761904762,12.636,5.3,252.72,265.356,0.0,False
289-51-6890,Cairo,Naypyitaw,Member,Male,Sports and travel,85.92,9.0,38.664,811.944,02/28/2019,07:27,Cash,773.28,4.761904762,38.664,6.4,773.28,811.944,0.0,False
227-73-4682,Cairo,Yangon,Member,Female,Home and lifestyle,52.89,2.0,5.289000000000001,111.069,02/28/2019,14:32,Credit card,105.78,4.761904762,5.289,5.8,105.78,111.069,0.0,False
501-94-6260,Giza,Yangon,Member,Male,Electronic accessories,68.15,2.0,6.815000000000001,143.115,02/28/2019,08:22,Credit card,136.3,4.761904762,6.815,9.2,136.3,143.115,0.0,False
